"timeframe","geo2010","TotPop","TotPop_m","geo2010_nf","start_date","end_date","PctPopUnder18Years","PctPop65andOverYears","PctForeignBorn","PctBlackNonHispBridge","PctWhiteNonHispBridge","PctHisp","PctAsianPINonHispBridge","PctFamiliesOwnChildrenFH","PctPopUnder18Years_m","PctPop65andOverYears_m","PctForeignBorn_m","PctBlackNonHispBridge_m","PctWhiteNonHispBridge_m","PctHisp_m","PctAPINonHispBridge_m","PctFamiliesOwnChildFH_m","PctChgTotPop","PctChgPopUnder18Years","PctChgPop65andOverYear","ucounty","indc"
2010,"DC Tract 14.01","X",".",11001001401,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-2.3,3.0,20,"District of Columbia",1
2010,"DC Tract 14.02","X",".",11001001402,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-24,37,-54,"District of Columbia",1
2010,"DC Tract 15","X",".",11001001500,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",4.6,18,20,"District of Columbia",1
2010,"DC Tract 16","X",".",11001001600,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-1.8,-0.6,3.6,"District of Columbia",1
2010,"DC Tract 17.02","X",".",11001001702,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",22,-9.3,2.2,"District of Columbia",1
2010,"DC Tract 18.03","X",".",11001001803,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",15,16,-13,"District of Columbia",1
2010,"DC Tract 18.04","X",".",11001001804,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",7.8,14,-3.2,"District of Columbia",1
2010,"DC Tract 19.01","X",".",11001001901,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",1.1,2.2,-9.7,"District of Columbia",1
2010,"DC Tract 19.02","X",".",11001001902,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-3.4,9.2,-19,"District of Columbia",1
2010,"DC Tract 20.01","X",".",11001002001,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-5.9,-2.9,-5.1,"District of Columbia",1
2010,"DC Tract 20.02","X",".",11001002002,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",2.2,1.7,-17,"District of Columbia",1
2010,"DC Tract 21.01","X",".",11001002101,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",1.5,-12,-23,"District of Columbia",1
2010,"DC Tract 21.02","X",".",11001002102,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",0.4,9.0,-19,"District of Columbia",1
2010,"DC Tract 22.01","X",".",11001002201,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-1.8,-13,-18,"District of Columbia",1
2010,"DC Tract 22.02","X",".",11001002202,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",2.5,-11,-26,"District of Columbia",1
2010,"DC Tract 23.01","X",".",11001002301,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-0.6,-14,-21,"District of Columbia",1
2010,"DC Tract 23.02","X",".",11001002302,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",51,-3.2,630,"District of Columbia",1
2010,"DC Tract 24","X",".",11001002400,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",1.1,-20,-26,"District of Columbia",1
2010,"DC Tract 25.01","X",".",11001002501,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",7.2,-11,5.1,"District of Columbia",1
2010,"DC Tract 25.02","X",".",11001002502,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",8.9,-17,-26,"District of Columbia",1
2010,"DC Tract 26","X",".",11001002600,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-1.2,-0.6,-21,"District of Columbia",1
2010,"DC Tract 27.01","X",".",11001002701,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-8.9,-28,-4.8,"District of Columbia",1
2010,"DC Tract 27.02","X",".",11001002702,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-14,-29,-5.8,"District of Columbia",1
2010,"DC Tract 28.01","X",".",11001002801,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",4.0,-34,-3.4,"District of Columbia",1
2010,"DC Tract 28.02","X",".",11001002802,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-9.0,-36,2.2,"District of Columbia",1
2010,"DC Tract 29","X",".",11001002900,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-5.4,-44,-41,"District of Columbia",1
2010,"DC Tract 30","X",".",11001003000,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",23,-43,199,"District of Columbia",1
2010,"DC Tract 31","X",".",11001003100,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",2.5,-30,-38,"District of Columbia",1
2010,"DC Tract 32","X",".",11001003200,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",9.7,-20,-21,"District of Columbia",1
2010,"DC Tract 33.01","X",".",11001003301,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",20,-34,-30,"District of Columbia",1
2010,"DC Tract 33.02","X",".",11001003302,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",13,-31,-36,"District of Columbia",1
2010,"DC Tract 34","X",".",11001003400,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",2.3,-35,-40,"District of Columbia",1
2010,"DC Tract 35","X",".",11001003500,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",6.9,-30,-27,"District of Columbia",1
2010,"DC Tract 36","X",".",11001003600,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",7.5,-39,-29,"District of Columbia",1
2010,"DC Tract 37","X",".",11001003700,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",15,-17,8.4,"District of Columbia",1
2010,"DC Tract 38","X",".",11001003800,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-2.2,-46,38,"District of Columbia",1
2010,"DC Tract 39","X",".",11001003900,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-3.6,-28,65,"District of Columbia",1
2010,"DC Tract 40.01","X",".",11001004001,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",12,140,48,"District of Columbia",1
2010,"DC Tract 40.02","X",".",11001004002,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-5.3,-42,41,"District of Columbia",1
2010,"DC Tract 41","X",".",11001004100,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",7.4,60,38,"District of Columbia",1
2010,"DC Tract 42.01","X",".",11001004201,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-0.5,-33,-13,"District of Columbia",1
2010,"DC Tract 42.02","X",".",11001004202,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-5.7,-30,9.1,"District of Columbia",1
2010,"DC Tract 43","X",".",11001004300,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-5.1,-38,-6.8,"District of Columbia",1
2010,"DC Tract 44","X",".",11001004400,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",87,-30,12,"District of Columbia",1
2010,"DC Tract 46","X",".",11001004600,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",1.0,-39,-5.3,"District of Columbia",1
2010,"DC Tract 47.01","X",".",11001004701,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",16,-19,-14,"District of Columbia",1
2010,"DC Tract 47.02","X",".",11001004702,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",91,-50,67,"District of Columbia",1
2010,"DC Tract 48.01","X",".",11001004801,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",18,-34,-17,"District of Columbia",1
2010,"DC Tract 48.02","X",".",11001004802,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",0.1,-45,3.9,"District of Columbia",1
2010,"DC Tract 49.01","X",".",11001004901,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",2.6,-18,-23,"District of Columbia",1
2010,"DC Tract 49.02","X",".",11001004902,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",19,-41,-1.9,"District of Columbia",1
2010,"DC Tract 50.01","X",".",11001005001,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",70,6.4,13,"District of Columbia",1
2010,"DC Tract 50.02","X",".",11001005002,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-1.8,-30,-26,"District of Columbia",1
2010,"DC Tract 52.01","X",".",11001005201,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",33,-27,11,"District of Columbia",1
2010,"DC Tract 53.01","X",".",11001005301,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",0.1,-13,27,"District of Columbia",1
2010,"DC Tract 55","X",".",11001005500,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",42,48,25,"District of Columbia",1
2010,"DC Tract 56","X",".",11001005600,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",13,37,-14,"District of Columbia",1
2010,"DC Tract 58","X",".",11001005800,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",99,17,32,"District of Columbia",1
2010,"DC Tract 59","X",".",11001005900,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",50,-46,-29,"District of Columbia",1
2010,"DC Tract 64","X",".",11001006400,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",-1.2,3.8,-45,"District of Columbia",1
2010,"DC Tract 65","X",".",11001006500,"01JAN2000","31DEC2010","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X","X",0.5,8.8,38,"District of Columbia",1
