"timeframe","geo2010","geo2010_nf","start_date","end_date","PctPoorPersons","PctPoorChildren","PctPoorElderly","AvgFamilyIncAdj","PctPoorPersons_m","PctPoorChildren_m","PctPoorElderly_m","AvgFamilyIncAdj_m","PctChgAvgFamilyIncAdj","Tanf_client","Fs_client","ucounty"
2008,"DC Tract 29",11001002900,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",129,340,"District of Columbia"
2009,"DC Tract 29",11001002900,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",132,438,"District of Columbia"
2010,"DC Tract 29",11001002900,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",171,618,"District of Columbia"
2011,"DC Tract 29",11001002900,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",175,730,"District of Columbia"
2012,"DC Tract 29",11001002900,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",165,729,"District of Columbia"
2013,"DC Tract 29",11001002900,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",145,732,"District of Columbia"
2014,"DC Tract 29",11001002900,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",123,689,"District of Columbia"
2015,"DC Tract 29",11001002900,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",115,673,"District of Columbia"
2000,"DC Tract 30",11001003000,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",392,672,"District of Columbia"
2001,"DC Tract 30",11001003000,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",391,629,"District of Columbia"
2002,"DC Tract 30",11001003000,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",349,581,"District of Columbia"
2003,"DC Tract 30",11001003000,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",310,540,"District of Columbia"
2004,"DC Tract 30",11001003000,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",359,596,"District of Columbia"
2005,"DC Tract 30",11001003000,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",327,628,"District of Columbia"
2006,"DC Tract 30",11001003000,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",284,575,"District of Columbia"
2007,"DC Tract 30",11001003000,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",285,558,"District of Columbia"
2008,"DC Tract 30",11001003000,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",294,580,"District of Columbia"
2009,"DC Tract 30",11001003000,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",327,697,"District of Columbia"
2010,"DC Tract 30",11001003000,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",351,812,"District of Columbia"
2011,"DC Tract 30",11001003000,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",348,906,"District of Columbia"
2012,"DC Tract 30",11001003000,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",324,887,"District of Columbia"
2013,"DC Tract 30",11001003000,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",323,892,"District of Columbia"
2014,"DC Tract 30",11001003000,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",297,828,"District of Columbia"
2015,"DC Tract 30",11001003000,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",230,789,"District of Columbia"
2000,"DC Tract 31",11001003100,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",249,392,"District of Columbia"
2001,"DC Tract 31",11001003100,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",266,390,"District of Columbia"
2002,"DC Tract 31",11001003100,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",251,399,"District of Columbia"
2003,"DC Tract 31",11001003100,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",210,407,"District of Columbia"
2004,"DC Tract 31",11001003100,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",223,415,"District of Columbia"
2005,"DC Tract 31",11001003100,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",218,433,"District of Columbia"
2006,"DC Tract 31",11001003100,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",163,392,"District of Columbia"
2007,"DC Tract 31",11001003100,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",122,327,"District of Columbia"
2008,"DC Tract 31",11001003100,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",120,283,"District of Columbia"
2009,"DC Tract 31",11001003100,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",117,369,"District of Columbia"
2010,"DC Tract 31",11001003100,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",168,461,"District of Columbia"
2011,"DC Tract 31",11001003100,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",152,537,"District of Columbia"
2012,"DC Tract 31",11001003100,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",139,560,"District of Columbia"
2013,"DC Tract 31",11001003100,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",115,600,"District of Columbia"
2014,"DC Tract 31",11001003100,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",103,554,"District of Columbia"
2015,"DC Tract 31",11001003100,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",124,567,"District of Columbia"
2000,"DC Tract 32",11001003200,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",558,916,"District of Columbia"
2001,"DC Tract 32",11001003200,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",622,964,"District of Columbia"
2002,"DC Tract 32",11001003200,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",658,1000,"District of Columbia"
2003,"DC Tract 32",11001003200,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",684,1075,"District of Columbia"
2004,"DC Tract 32",11001003200,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",627,1036,"District of Columbia"
2005,"DC Tract 32",11001003200,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",636,1110,"District of Columbia"
2006,"DC Tract 32",11001003200,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",512,1007,"District of Columbia"
2007,"DC Tract 32",11001003200,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",481,934,"District of Columbia"
2008,"DC Tract 32",11001003200,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",399,873,"District of Columbia"
2009,"DC Tract 32",11001003200,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",447,1073,"District of Columbia"
2010,"DC Tract 32",11001003200,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",471,1294,"District of Columbia"
2011,"DC Tract 32",11001003200,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",424,1378,"District of Columbia"
2012,"DC Tract 32",11001003200,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",390,1382,"District of Columbia"
2013,"DC Tract 32",11001003200,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",399,1399,"District of Columbia"
2014,"DC Tract 32",11001003200,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",369,1285,"District of Columbia"
2015,"DC Tract 32",11001003200,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",311,1216,"District of Columbia"
2000,"DC Tract 33.01",11001003301,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",209,377,"District of Columbia"
2001,"DC Tract 33.01",11001003301,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",193,352,"District of Columbia"
2002,"DC Tract 33.01",11001003301,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",189,343,"District of Columbia"
2003,"DC Tract 33.01",11001003301,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",185,357,"District of Columbia"
2004,"DC Tract 33.01",11001003301,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",217,374,"District of Columbia"
2005,"DC Tract 33.01",11001003301,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",202,400,"District of Columbia"
2006,"DC Tract 33.01",11001003301,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",136,310,"District of Columbia"
2007,"DC Tract 33.01",11001003301,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",147,315,"District of Columbia"
2008,"DC Tract 33.01",11001003301,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",152,320,"District of Columbia"
2009,"DC Tract 33.01",11001003301,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",143,378,"District of Columbia"
2010,"DC Tract 33.01",11001003301,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",127,384,"District of Columbia"
2011,"DC Tract 33.01",11001003301,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",141,472,"District of Columbia"
2012,"DC Tract 33.01",11001003301,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",118,436,"District of Columbia"
2013,"DC Tract 33.01",11001003301,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",98,417,"District of Columbia"
2014,"DC Tract 33.01",11001003301,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",83,350,"District of Columbia"
2015,"DC Tract 33.01",11001003301,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",70,324,"District of Columbia"
2000,"DC Tract 33.02",11001003302,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",179,296,"District of Columbia"
2001,"DC Tract 33.02",11001003302,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",139,303,"District of Columbia"
2002,"DC Tract 33.02",11001003302,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",132,294,"District of Columbia"
2003,"DC Tract 33.02",11001003302,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",135,299,"District of Columbia"
2004,"DC Tract 33.02",11001003302,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",129,287,"District of Columbia"
2005,"DC Tract 33.02",11001003302,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",124,276,"District of Columbia"
2006,"DC Tract 33.02",11001003302,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",101,250,"District of Columbia"
2007,"DC Tract 33.02",11001003302,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",79,242,"District of Columbia"
2008,"DC Tract 33.02",11001003302,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",89,254,"District of Columbia"
2009,"DC Tract 33.02",11001003302,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",83,247,"District of Columbia"
2010,"DC Tract 33.02",11001003302,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",108,272,"District of Columbia"
2011,"DC Tract 33.02",11001003302,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",91,298,"District of Columbia"
2012,"DC Tract 33.02",11001003302,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",81,284,"District of Columbia"
2013,"DC Tract 33.02",11001003302,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",91,269,"District of Columbia"
2014,"DC Tract 33.02",11001003302,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",87,206,"District of Columbia"
2015,"DC Tract 33.02",11001003302,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",79,201,"District of Columbia"
2000,"DC Tract 34",11001003400,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",355,645,"District of Columbia"
2001,"DC Tract 34",11001003400,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",292,606,"District of Columbia"
2002,"DC Tract 34",11001003400,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",314,591,"District of Columbia"
2003,"DC Tract 34",11001003400,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",294,619,"District of Columbia"
2004,"DC Tract 34",11001003400,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",326,635,"District of Columbia"
2005,"DC Tract 34",11001003400,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",313,603,"District of Columbia"
2006,"DC Tract 34",11001003400,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",217,546,"District of Columbia"
2007,"DC Tract 34",11001003400,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",244,549,"District of Columbia"
2008,"DC Tract 34",11001003400,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",230,521,"District of Columbia"
2009,"DC Tract 34",11001003400,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",212,579,"District of Columbia"
2010,"DC Tract 34",11001003400,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",201,648,"District of Columbia"
2011,"DC Tract 34",11001003400,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",183,674,"District of Columbia"
2012,"DC Tract 34",11001003400,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",169,699,"District of Columbia"
2013,"DC Tract 34",11001003400,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",178,689,"District of Columbia"
2014,"DC Tract 34",11001003400,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",183,626,"District of Columbia"
2015,"DC Tract 34",11001003400,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",145,656,"District of Columbia"
2000,"DC Tract 35",11001003500,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",209,371,"District of Columbia"
2001,"DC Tract 35",11001003500,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",201,383,"District of Columbia"
2002,"DC Tract 35",11001003500,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",185,371,"District of Columbia"
2003,"DC Tract 35",11001003500,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",189,402,"District of Columbia"
2004,"DC Tract 35",11001003500,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",198,406,"District of Columbia"
2005,"DC Tract 35",11001003500,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",198,419,"District of Columbia"
2006,"DC Tract 35",11001003500,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",172,405,"District of Columbia"
2007,"DC Tract 35",11001003500,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",149,380,"District of Columbia"
2008,"DC Tract 35",11001003500,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",157,361,"District of Columbia"
2009,"DC Tract 35",11001003500,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",155,409,"District of Columbia"
2010,"DC Tract 35",11001003500,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",155,501,"District of Columbia"
2011,"DC Tract 35",11001003500,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",157,648,"District of Columbia"
2012,"DC Tract 35",11001003500,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",171,653,"District of Columbia"
2013,"DC Tract 35",11001003500,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",162,658,"District of Columbia"
2014,"DC Tract 35",11001003500,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",140,604,"District of Columbia"
2015,"DC Tract 35",11001003500,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",114,576,"District of Columbia"
2000,"DC Tract 36",11001003600,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",333,650,"District of Columbia"
2001,"DC Tract 36",11001003600,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",283,571,"District of Columbia"
2002,"DC Tract 36",11001003600,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",283,588,"District of Columbia"
2003,"DC Tract 36",11001003600,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",288,644,"District of Columbia"
2004,"DC Tract 36",11001003600,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",288,620,"District of Columbia"
2005,"DC Tract 36",11001003600,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",272,624,"District of Columbia"
2006,"DC Tract 36",11001003600,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",228,616,"District of Columbia"
2007,"DC Tract 36",11001003600,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",190,574,"District of Columbia"
2008,"DC Tract 36",11001003600,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",201,546,"District of Columbia"
2009,"DC Tract 36",11001003600,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",190,588,"District of Columbia"
2010,"DC Tract 36",11001003600,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",172,655,"District of Columbia"
2011,"DC Tract 36",11001003600,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",177,758,"District of Columbia"
2012,"DC Tract 36",11001003600,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",170,760,"District of Columbia"
2013,"DC Tract 36",11001003600,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",158,811,"District of Columbia"
2014,"DC Tract 36",11001003600,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",145,763,"District of Columbia"
2015,"DC Tract 36",11001003600,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",117,762,"District of Columbia"
2000,"DC Tract 37",11001003700,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",528,984,"District of Columbia"
2001,"DC Tract 37",11001003700,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",567,941,"District of Columbia"
2002,"DC Tract 37",11001003700,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",623,988,"District of Columbia"
2003,"DC Tract 37",11001003700,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",604,1004,"District of Columbia"
2004,"DC Tract 37",11001003700,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",511,876,"District of Columbia"
2005,"DC Tract 37",11001003700,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",481,919,"District of Columbia"
2006,"DC Tract 37",11001003700,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",426,837,"District of Columbia"
2007,"DC Tract 37",11001003700,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",393,859,"District of Columbia"
2008,"DC Tract 37",11001003700,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",408,883,"District of Columbia"
2009,"DC Tract 37",11001003700,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",447,988,"District of Columbia"
2010,"DC Tract 37",11001003700,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",468,1175,"District of Columbia"
2011,"DC Tract 37",11001003700,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",494,1302,"District of Columbia"
2012,"DC Tract 37",11001003700,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",477,1325,"District of Columbia"
2013,"DC Tract 37",11001003700,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",501,1415,"District of Columbia"
2014,"DC Tract 37",11001003700,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",443,1308,"District of Columbia"
2015,"DC Tract 37",11001003700,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",391,1261,"District of Columbia"
2000,"DC Tract 38",11001003800,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",175,348,"District of Columbia"
2001,"DC Tract 38",11001003800,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",188,329,"District of Columbia"
2002,"DC Tract 38",11001003800,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",183,348,"District of Columbia"
2003,"DC Tract 38",11001003800,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",169,348,"District of Columbia"
2004,"DC Tract 38",11001003800,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",133,342,"District of Columbia"
2005,"DC Tract 38",11001003800,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",117,325,"District of Columbia"
2006,"DC Tract 38",11001003800,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",97,338,"District of Columbia"
2007,"DC Tract 38",11001003800,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",95,340,"District of Columbia"
2008,"DC Tract 38",11001003800,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",95,304,"District of Columbia"
2009,"DC Tract 38",11001003800,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",94,350,"District of Columbia"
2010,"DC Tract 38",11001003800,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",110,420,"District of Columbia"
2011,"DC Tract 38",11001003800,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",130,518,"District of Columbia"
2012,"DC Tract 38",11001003800,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",113,550,"District of Columbia"
2013,"DC Tract 38",11001003800,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",106,551,"District of Columbia"
2014,"DC Tract 38",11001003800,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",90,498,"District of Columbia"
2015,"DC Tract 38",11001003800,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",102,486,"District of Columbia"
2000,"DC Tract 39",11001003900,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",44,136,"District of Columbia"
2001,"DC Tract 39",11001003900,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",34,143,"District of Columbia"
2002,"DC Tract 39",11001003900,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",31,126,"District of Columbia"
2003,"DC Tract 39",11001003900,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",25,131,"District of Columbia"
2004,"DC Tract 39",11001003900,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",26,130,"District of Columbia"
2005,"DC Tract 39",11001003900,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",21,117,"District of Columbia"
2006,"DC Tract 39",11001003900,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",16,112,"District of Columbia"
2007,"DC Tract 39",11001003900,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",17,110,"District of Columbia"
2008,"DC Tract 39",11001003900,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",14,95,"District of Columbia"
2009,"DC Tract 39",11001003900,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",30,132,"District of Columbia"
2010,"DC Tract 39",11001003900,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",28,139,"District of Columbia"
2011,"DC Tract 39",11001003900,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",24,167,"District of Columbia"
2012,"DC Tract 39",11001003900,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",11,170,"District of Columbia"
2013,"DC Tract 39",11001003900,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",24,174,"District of Columbia"
2014,"DC Tract 39",11001003900,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",24,159,"District of Columbia"
2015,"DC Tract 39",11001003900,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",23,169,"District of Columbia"
2000,"DC Tract 40.01",11001004001,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",14,29,"District of Columbia"
2001,"DC Tract 40.01",11001004001,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",8.8,26,"District of Columbia"
2002,"DC Tract 40.01",11001004001,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",10,29,"District of Columbia"
2003,"DC Tract 40.01",11001004001,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",9.3,34,"District of Columbia"
2004,"DC Tract 40.01",11001004001,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",10,38,"District of Columbia"
2005,"DC Tract 40.01",11001004001,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",8.3,34,"District of Columbia"
2006,"DC Tract 40.01",11001004001,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",8.0,28,"District of Columbia"
2007,"DC Tract 40.01",11001004001,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",5.0,26,"District of Columbia"
2008,"DC Tract 40.01",11001004001,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",5.3,30,"District of Columbia"
2009,"DC Tract 40.01",11001004001,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",6.5,36,"District of Columbia"
2010,"DC Tract 40.01",11001004001,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2.8,42,"District of Columbia"
2011,"DC Tract 40.01",11001004001,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",4.3,45,"District of Columbia"
2012,"DC Tract 40.01",11001004001,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",2.8,54,"District of Columbia"
2013,"DC Tract 40.01",11001004001,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",6.8,58,"District of Columbia"
2014,"DC Tract 40.01",11001004001,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",6.0,46,"District of Columbia"
2015,"DC Tract 40.01",11001004001,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",7.3,46,"District of Columbia"
2000,"DC Tract 40.02",11001004002,"01JAN2000","31DEC2000","X","X","X","X","X","X","X","X","X",14,29,"District of Columbia"
2001,"DC Tract 40.02",11001004002,"01JAN2001","31DEC2001","X","X","X","X","X","X","X","X","X",8.7,25,"District of Columbia"
2002,"DC Tract 40.02",11001004002,"01JAN2002","31DEC2002","X","X","X","X","X","X","X","X","X",10.0,29,"District of Columbia"
2003,"DC Tract 40.02",11001004002,"01JAN2003","31DEC2003","X","X","X","X","X","X","X","X","X",9.2,33,"District of Columbia"
2004,"DC Tract 40.02",11001004002,"01JAN2004","31DEC2004","X","X","X","X","X","X","X","X","X",10,37,"District of Columbia"
2005,"DC Tract 40.02",11001004002,"01JAN2005","31DEC2005","X","X","X","X","X","X","X","X","X",8.2,34,"District of Columbia"
2006,"DC Tract 40.02",11001004002,"01JAN2006","31DEC2006","X","X","X","X","X","X","X","X","X",8.0,28,"District of Columbia"
2007,"DC Tract 40.02",11001004002,"01JAN2007","31DEC2007","X","X","X","X","X","X","X","X","X",5.0,26,"District of Columbia"
2008,"DC Tract 40.02",11001004002,"01JAN2008","31DEC2008","X","X","X","X","X","X","X","X","X",5.2,30,"District of Columbia"
2009,"DC Tract 40.02",11001004002,"01JAN2009","31DEC2009","X","X","X","X","X","X","X","X","X",6.5,36,"District of Columbia"
2010,"DC Tract 40.02",11001004002,"01JAN2010","31DEC2010","X","X","X","X","X","X","X","X","X",2.7,42,"District of Columbia"
2011,"DC Tract 40.02",11001004002,"01JAN2011","31DEC2011","X","X","X","X","X","X","X","X","X",4.2,45,"District of Columbia"
2012,"DC Tract 40.02",11001004002,"01JAN2012","31DEC2012","X","X","X","X","X","X","X","X","X",2.7,54,"District of Columbia"
2013,"DC Tract 40.02",11001004002,"01JAN2013","31DEC2013","X","X","X","X","X","X","X","X","X",6.7,58,"District of Columbia"
2014,"DC Tract 40.02",11001004002,"01JAN2014","31DEC2014","X","X","X","X","X","X","X","X","X",6.0,46,"District of Columbia"
2015,"DC Tract 40.02",11001004002,"01JAN2015","31DEC2015","X","X","X","X","X","X","X","X","X",7.2,46,"District of Columbia"
